salary
338412.0
345313.54
354048.87
334325.08
347604.8
337454.77
340637.79
334252.03
347674.91
354867.72
334343.02
360189.03
342250.37
353674.63
347420.48
283417.5
325334.57
355383.47
348147.72
327396.53
362519.05
348336.3
336172.15
354306.64
254753.98
239562.81
353212.5
252671.08
326014.16
354036.69
343074.29
358299.37
283170.79
346030.6
343738.78
354693.26
351039.39
333067.98
345946.71
356807.02
333875.45
333804.41
347690.35
355988.19
321184.37
279956.07
356657.54
338364.67
324250.08
350492.66
331721.68
340052.71
331108.01
335221.45
336096.72
318819.57
355487.35
355669.8
332266.55
345256.45
334740.55
348328.01
256839.57
285657.23
330926.61
352937.52
330549.49
336119.0
353582.17
342075.68
280922.63
347745.23
329789.21
341708.65
333334.11
339748.87
342184.48
328618.81
347532.29
321354.81
330954.6
354120.5
325545.07
281272.16
344673.61
277396.33
326535.2
342758.66
352744.33
325628.5
282103.41
346766.65
339773.47
345449.91
329389.63
332212.93
345172.15
350686.13
344863.04
242790.06
349972.71
359993.52
345269.73
344325.82
328145.5
343724.84
337899.13
325708.22
344819.92
337734.12
343391.36
328224.0
345868.24
344414.22
331160.92
342251.35
331376.29
272885.56
262084.2
323187.5
343279.2
241169.22
343652.08
328090.84
349341.3
247054.67
336519.55
334826.9
348210.07
348048.85
330438.14
309314.74
346831.32
276415.03
337874.18
276605.96
322253.31
322377.53
335109.65
311768.38
332911.44
334991.51
326757.68
322036.08
322036.02
322036.01
268731.11
326270.44
331050.1
338340.75
344119.53
314859.5
339023.45
321492.45
338525.86
332847.07
333734.83
343854.33
333748.54
335469.81
275700.27
338876.49
340677.96
332790.49
269034.07
343513.17
336994.69
329699.11
313576.06
336945.7
340343.01
336160.06
336740.84
330191.7
335928.16
321000.24
343128.01
329246.59
322298.76
323972.97
321787.18
341863.93
324337.39
341520.55
317751.53
339284.42
328560.24
254047.53
337994.3
329636.84
341427.74
334013.68
328485.82
341682.85
322030.24
328974.55
335075.68
341462.27
329759.01
333634.26
341368.57
339050.16
299984.54
341829.14
261828.75
261047.65
327442.68
328749.28
343284.32
342133.67
341921.09
268329.44
331597.81
334815.9
325382.32
313284.71
232389.17
334365.18
261590.34
331333.08
325768.34
339165.88
334080.0
330769.58
309760.63
318919.62
327910.31
314404.64
339514.75
313576.01
315373.77
320879.13
272455.45
323764.56
361719.2
334084.27
310941.6
326303.41
263219.56
327576.78
343798.21
334569.59
334174.89
334403.92
338723.67
329309.67
336510.82
324936.14
332430.46
332442.95
338130.66
330855.07
332213.28
324385.77
314050.22
316267.0
313576.05
332646.98
323036.8
256467.21
335954.35
313080.08
330171.93
334509.1
331270.89
335837.67
325006.32
315539.24
328788.6
330329.05
321781.9
330201.85
311767.08
322076.98
332302.06
315413.04
334336.78
327296.88
319184.95
334298.52
318706.39
320921.45
329269.44
316558.29
310211.0
238906.99
321525.17
322024.69
261780.32
323102.81
307396.07
256781.81
335206.69
318788.6
324888.13
318299.4
327693.14
333095.48
333874.25
327388.15
311984.31
325359.81
326450.03
313251.14
321009.25
246645.23
324666.64
308597.5
241157.47
324616.76
308385.13
331973.38
332323.46
234856.42
327052.96
328621.32
325196.22
323708.17
306676.52
326419.43
310821.07
318277.5
328853.76
324944.67
343053.73
307098.02
309446.67
327584.22
318733.83
328525.71
306515.98
320635.43
317077.59
309948.88
241284.88
311752.3
323108.29
299225.04
329808.08
329359.05
300679.03
240105.2
315913.1
254452.83
310931.11
328667.89
239889.92
328223.42
220480.15
309206.83
321573.03
305571.01
309056.81
307255.28
322854.08
322297.54
322951.71
316486.33
312281.99
303762.02
308054.2
325569.17
339680.32
314837.38
236153.22
312257.21
314053.07
297836.01
301741.93
314861.95
302288.52
321038.07
302731.0
257750.77
323993.82
314675.17
301731.03
313247.12
318435.54
324015.63
316315.52
249781.78
322136.89
300750.61
311623.89
316214.65
254571.52
319152.25
257056.42
232081.88
307506.07
313160.37
319926.03
350780.37
253474.58
300923.0
303063.03
303063.0
232151.89
316530.27
316716.0
303541.64
311814.84
319274.61
299959.73
318393.1
315328.96
324089.23
311367.85
323301.89
321882.02
214608.39
250606.1
309899.38
316386.35
320282.64
319126.7
310321.08
300733.5
312555.78
305081.43
320130.34
337072.88
303547.85
301970.64
317121.33
301890.17
306774.38
316346.71
246822.02
321599.97
300432.74
307534.59
303477.02
320857.21
321281.09
251090.72
321008.91
318683.21
303376.84
290859.73
299278.98
307247.48
313482.33
307634.48
298785.0
317186.04
315048.25
315981.32
320262.19
319821.02
307265.8
296834.47
303577.67
250446.5
227275.59
308354.82
305508.01
311105.02
319372.08
303747.52
317291.24
291945.04
241955.58
312991.48
322991.97
321126.54
290819.79
240743.32
316853.64
309975.96
312458.02
230861.22
291432.96
225515.63
240535.58
315873.76
317967.75
307854.46
319864.46
310859.17
300585.59
312518.91
226787.27
298672.58
224354.58
294284.5
332336.3
313074.73
296016.51
294604.57
241182.37
321523.68
315125.28
227491.68
294603.86
295497.53
312160.78
293178.15
314422.28
303846.28
294321.0
299602.31
297298.55
301570.17
311232.97
307982.21
309392.95
293212.53
297008.01
293121.5
297562.28
294569.02
302275.31
302555.64
308434.83
315929.85
303866.38
292892.25
315263.86
288214.88
303231.0
294713.8
314438.48
308480.1
316468.03
309440.99
296008.0
304983.8
317974.53
285767.38
299159.95
305651.65
309336.69
308061.92
292569.0
300590.05
317768.35
296794.55
298993.76
236737.34
287705.58
295785.51
310572.96
313773.18
316190.44
291510.5
308167.27
218815.19
305667.96
305230.75
299578.59
295003.57
308979.16
290928.0
285763.78
312635.12
305561.62
238616.29
306485.12
219446.76
240606.02
303903.52
286483.02
303403.57
301976.54
242363.16
295897.59
291686.78
311736.01
302182.98
311100.17
306546.21
292057.0
290396.01
232413.72
240764.9
299222.0
307059.0
309997.06
292300.59
299934.67
288426.6
296972.08
290958.0
290926.5
360252.37
232488.68
301911.02
305806.12
303418.55
292853.52
284964.03
303872.56
292418.4
311562.39
289244.52
306861.63
245599.34
304585.29
285810.5
302787.35
315415.19
242219.26
310552.14
219062.09
302961.37
307952.77
238538.84
304377.13
239967.73
308957.76
287796.51
309492.79
312734.88
291333.76
286455.48
293663.5
305605.41
294020.74
310175.49
307501.99
309884.51
296748.15
299717.69
304965.46
290968.75
292857.27
307201.99
241069.27
296537.28
290344.2
307197.49
302431.74
289541.0
304065.83
297888.35
273897.47
295014.07
302996.99
291553.5
299917.55
309480.97
291072.46
228774.4
304345.24
308185.06
294993.92
235426.66
302619.69
297262.97
298470.96
301828.3
298588.84
281880.5
294806.56
290294.97
303665.07
299971.99
294033.26
313278.98
230123.27
286705.52
301462.83
308031.27
294211.92
300036.21
305984.88
307237.21
297925.66
289941.85
289844.59
290272.53
224364.85
289221.33
300736.95
306032.4
240713.44
305988.03
284609.88
237307.84
283085.02
298633.59
287222.32
304985.0
298127.7
303063.34
299560.44
300659.89
304704.2
298908.99
295706.77
301385.46
284647.25
297263.69
293833.96
304030.45
299841.19
298212.82
309077.37
306192.73
308485.51
279498.36
210495.58
280803.08
295101.35
304038.25
353082.7
292252.89
300719.02
303531.44
284932.72
280935.88
228644.86
287608.2
303063.06
283174.57
300606.11
302137.37
299357.9
299030.47
231626.87
297708.39
302564.19
289362.41
278418.02
301787.74
297257.69
303261.94
297196.49
286097.13
208818.35
282699.54
296067.16
220597.99
276235.0
295792.98
302720.74
288826.51
298767.29
303469.94
234536.49
303576.98
282182.5
309715.63
291694.36
293591.78
289589.86
306775.78
294656.96
284008.81
281441.01
282686.77
279307.4
284021.97
284869.71
292868.65
302108.79
295035.13
282369.01
295209.44
226841.92
300321.79
284597.16
284597.15
284597.13
284597.1
284597.09
292266.74
209616.87
293504.03
282076.01
290846.72
220609.16
289046.07
226433.22
280537.01
225870.87
349561.47
293806.66
300787.87
286826.53
305581.16
276726.4
299888.06
294750.79
300784.31
247236.52
226497.12
282037.65
265890.97
294742.2
281124.52
281930.88
285583.07
283240.97
295640.7
294334.07
282929.07
229783.75
288968.45
279513.5
292740.75
295178.1
299912.01
277895.98
282825.85
299322.48
280702.5
297967.34
283642.86
291841.14
286751.54
283054.05
229828.87
293169.18
291736.81
292500.97
213560.73
287762.9
293127.14
288416.06
284156.42
299774.22
280757.79
277019.25
276489.43
292976.55
295501.14
293110.23
285191.35
291354.46
288875.99
288293.18
299278.61
292573.07
287438.58
292751.06
298603.24
219183.75
298076.37
273631.79
282888.92
224232.59
290345.09
293880.59
295910.78
288062.4
292706.18
305120.87
212500.26
284064.01
296824.0
277051.02
296374.77
297505.4
229221.68
291187.05
283855.61
285923.49
287534.37
290009.4
274608.93
290571.51
294305.84
276794.5
288561.56
291215.4
297763.86
283646.68
272083.47
288790.78
296278.13
290623.35
290614.3
277917.0
289341.62
285076.55
290716.88
282372.78
295288.29
290246.15
228913.83
291952.52
286036.91
294028.82
295115.23
288631.81
288755.07
277128.0
295551.89
219009.04
277102.62
281073.05
295946.57
294836.79
289584.96
276235.0
282296.55
279054.06
279054.02
279054.03
279054.04
279054.01
279054.01
279054.01
279054.01
279054.0
280688.7
294639.38
275819.0
278922.33
293255.95
282499.95
288880.17
294742.37
290006.67
281815.73
280904.17
274977.54
281819.23
281134.1
278559.35
225720.1
289753.02
284544.8
288879.19
291844.02
292853.51
274129.84
288209.78
287717.59
220845.05
288158.43
273469.95
275420.8
273654.53
268171.1
282007.1
293105.77
293113.82
273893.0
222081.43
293892.27
279549.07
291670.12
220263.36
292509.3
288095.2
280986.7
288832.7
292868.29
288686.88
283585.73
291604.38
278501.49
276379.1
216789.12
292826.26
253159.69
275640.0
288915.69
278371.69
293198.24
291282.85
276539.01
284974.75
285876.51
273600.0
277834.5
273458.92
283250.18
273814.12
280138.92
273158.06
291418.7
288312.78
272796.5
273933.04
273814.12
285530.14
265505.98
215090.72
293476.97
278136.59
290346.37
290277.98
283869.73
272419.03
202565.0
269587.53
293649.76
286228.69
288948.89
275855.03
283246.77
292048.07
287752.16
202429.04
272132.04
284334.05
206386.05
290546.37
271745.0
284217.52
280619.29
295650.28
274544.62
275105.04
289087.09
296704.5
271539.47
275826.5
217081.67
271412.5
288367.66
275047.34
271241.24
280132.04
287150.89
282314.35
274473.27
273016.37
266138.5
278462.04
283348.68
200650.82
276269.97
283326.74
271244.03
283291.69
269770.35
296273.13
287377.18
273605.04
288398.12
272440.68
288167.36
283100.21
281506.11
267237.02
267237.01
267237.0
267237.0
281232.52
277028.09
276318.55
281012.86
269805.02
262338.01
263065.62
273226.02
281365.42
273279.76
264831.06
280519.33
278376.09
275063.16
273858.09
282467.54
280654.42
279619.47
290934.14
289871.43
291116.45
268343.03
272105.06
283436.86
283536.9
279262.47
273244.93
271229.93
269345.86
286967.36
281243.18
280494.22
280159.45
283718.4
269256.1
279708.29
271337.74
271807.43
263510.52
285719.03
282261.29
282495.44
274054.46
283012.0
271105.09
271105.05
271105.05
271105.04
271105.04
271105.03
271105.03
271105.03
274225.48
196222.41
284036.17
268797.5
275680.63
267835.92
334367.54
283005.12
278626.62
280042.89
282777.15
283036.51
287113.28
281322.9
284167.32
269439.47
269242.52
284626.82
277378.93
266611.02
280530.87
266271.51
271611.81
271590.54
271590.51
272155.3
211858.28
275987.06
272360.07
214708.38
278704.47
277262.52
271564.82
267407.01
277140.22
271195.09
286455.37
283356.58
270904.76
269027.31
282957.43
283161.23
266305.13
266734.5
274094.44
213472.61
267612.99
275384.82
271145.31
278721.29
197829.71
283526.49
267702.77
284597.17
277246.84
265573.55
283272.49
282277.94
280038.68
265593.78
276121.51
282653.74
268826.51
268826.5
278301.77
273980.81
279728.89
189892.33
277208.0
273557.76
275390.95
276149.52
266144.17
278285.36
265582.06
281439.48
268326.5
268169.85
276567.11
271438.61
267834.51
267834.51
267834.51
267834.5
264955.0
265564.0
212163.4
210130.44
279757.58
269351.91
277926.56
274067.38
264161.97
274093.27
273162.94
207644.17
267374.58
275492.21
274613.56
265017.04
267385.25
274581.02
271845.13
267965.1
262735.57
264305.02
262349.53
283115.8
280336.94
207155.42
190119.87
273044.72
281399.05
280452.57
260850.0
276128.2
263719.01
191822.53
281194.63
270785.96
268492.94
280676.41
274484.64
263033.02
282927.87
277586.32
272837.37
280546.59
267463.58
266578.91
276913.89
265176.29
278672.48
264721.38
210907.86
269372.1
268081.52
278513.02
264739.25
192450.43
264195.51
283102.2
271098.81
271766.51
258306.08
283511.74
268824.35
279905.92
274712.98
272592.94
265988.03
279506.77
274648.75
273066.06
264196.6
281720.26
276770.59
273364.37
271800.38
265826.55
265826.54
265826.53
265826.53
265826.53
265826.52
265826.51
265826.51
265826.5
265827.35
262338.01
190355.57
271506.88
270233.78
277217.84
271456.19
269839.72
267237.02
267237.02
267237.01
275216.37
263384.99
257725.02
280320.77
262585.33
272562.72
272469.13
265319.47
265319.43
275681.19
262188.35
270329.24
270434.49
262469.94
277778.67
259287.01
262447.86
267886.33
191350.32
277563.74
273154.61
276945.33
272794.12
268408.23
278189.28
268149.78
264785.1
264785.09
264785.09
264785.09
271153.52
263410.6
276544.32
264691.52
275971.69
277269.61
272017.21
283400.43
266191.22
276952.49
263844.55
260527.3
258305.0
207915.26
268900.02
280133.0
264098.95
277673.59
256034.28
271439.91
279034.76
261272.77
277325.26
269262.66
228656.09
272082.69
263798.22
263798.21
263798.19
266032.25
277307.76
281255.54
253294.53
270915.5
265183.53
263519.76
277503.78
274734.44
265235.51
271338.58
279054.07
260931.03
205040.74
261179.84
277654.69
259543.38
263050.53
255284.59
262915.91
221912.55
203523.6
275397.85
276614.3
270248.19
274920.74
270173.86
248570.95
267010.82
262349.71
273871.44
263407.69
266461.45
262356.53
259621.27
273468.19
200971.73
282493.2
276128.4
274861.49
275279.88
260992.67
274354.49
272587.07
254163.01
266635.21
205362.55
254113.03
265712.35
198249.16
270815.85
264556.23
259447.45
259262.95
267955.73
259512.18
203899.79
214832.87
257755.5
266340.72
258715.88
270367.73
264310.03
202877.28
258310.64
267620.06
263377.52
275223.15
273543.96
261046.69
274588.05
267111.28
272298.52
269816.53
272818.15
271643.32
260935.85
273410.3
258609.0
195394.85
254266.37
260803.12
258516.52
258313.26
278500.48
258305.02
258305.0
273463.11
262168.31
261019.39
275695.75
266511.33
272590.38
261097.75
262374.24
265671.4
257199.9
270232.8
266207.44
279133.58
266711.34
278699.09
259871.36
270946.56
271284.12
263378.21
265860.72
266485.69
252959.26
264438.28
263986.08
269920.77
264879.74
263289.2
259644.83
261253.25
271619.69
271627.51
271017.16
251552.5
273316.26
260288.16
259256.5
261249.93
264598.85
271303.74
213480.72
276431.46
263738.83
268402.35
274999.99
269055.96
273745.61
256548.47
271858.34
272411.26
252703.53
262160.13
270527.42
254836.01
255543.52
264845.02
264416.06
270074.95
262855.16
267729.61
265837.29
255330.29
266025.23
255293.5
260455.78
252227.04
258100.68
258651.74
256321.81
270882.33
264412.8
258002.21
258002.16
264720.15
265067.67
272228.49
259006.03
248213.59
204792.07
263778.0
262217.05
255516.52
258485.66
249990.04
279127.32
255358.53
262889.14
249851.42
252120.31
262232.51
256584.08
269561.85
268992.71
257303.0
273084.03
256002.71
267317.92
265158.19
260588.5
262438.16
262170.39
249369.5
263168.75
269321.88
266962.51
263370.28
268781.86
263056.89
257102.42
253781.51
257993.69
181299.93
262467.7
260856.51
269118.97
258002.18
258002.16
196749.99
253583.68
265349.43
253559.16
268213.32
259369.88
317273.24
273044.58
264208.43
256213.61
262239.7
254557.43
257867.64
259436.6
266412.53
277091.63
265007.77
249944.12
261840.64
253741.72
179557.7
260104.84
255541.82
267888.58
263720.43
254244.36
267402.46
253221.02
248769.0
267478.64
252230.01
266292.24
267389.19
257247.88
269930.43
257417.93
266195.95
261426.74
261954.93
256824.15
197619.53
265944.04
257785.42
265132.4
267048.94
269904.87
263394.24
260008.2
267395.19
253441.36
266801.22
251953.5
265881.5
252344.75
279869.23
251837.67
268455.66
251953.5
269699.33
259055.29
256200.9
251410.0
256866.52
251229.02
257605.61
265807.51
262385.69
191545.08
261618.06
259179.5
193276.9
228255.27
252393.4
250662.57
253935.62
260680.06
265822.01
251519.05
257687.05
250429.77
263838.31
264111.43
265025.58
266087.39
254587.05
251310.51
264109.79
272377.41
259233.99
253720.96
265076.65
257791.69
251423.16
251226.56
262333.03
313749.79
266173.24
257413.13
253574.78
264969.31
247214.74
263291.55
264373.39
251171.07
250581.25
257394.06
201200.6
240387.78
250439.05
267592.11
258305.01
250166.06
269304.27
252512.77
252512.74
252500.81
252500.8
252500.81
252500.81
252500.78
252500.78
252500.77
252500.77
252500.78
252500.77
252500.76
252500.76
252500.76
252500.77
252500.76
252500.76
252500.76
252500.75
252500.75
252500.76
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.74
252500.71
250512.26
263369.49
194234.44
261765.99
254479.06
249512.0
264089.42
312274.65
252378.61
249437.0
264774.53
190678.54
262285.4
256988.23
252256.5
252582.15
252220.41
256729.06
262090.5
254780.71
255852.32
248445.57
261436.8
257683.34
258362.07
251939.98
280961.31
247183.53
256180.6
253337.0
263147.28
260040.87
257451.76
256072.56
256037.47
259034.01
175428.43
253637.15
247928.04
258202.88
252637.16
256486.57
192925.46
261647.15
251435.34
254770.06
249101.5
173395.98
261090.98
248904.0
311506.28
257145.42
251325.51
258252.87
255886.73
248824.67
261846.4
268698.26
255853.26
251005.42
245671.0
248491.62
186259.22
252582.28
252563.52
252563.32
252563.15
252563.11
252563.1
252563.04
261079.84
257145.77
247183.53
249763.96
254427.14
269086.26
259912.36
250725.04
252563.22
257190.71
188792.49
188792.47
251087.02
267571.84
248077.71
256913.04
260622.06
247596.5
256782.75
254657.75
198493.4
264515.89
185408.59
263958.41
250482.02
261664.26
251631.43
253676.15
257665.96
187424.35
248423.55
263832.4
268346.46
262484.12
192144.72
254298.82
250587.01
256758.02
261882.81
248224.91
246431.11
260743.72
259805.25
247080.56
242381.5
265826.52
254885.1
260078.97
242121.01
256931.85
245822.53
257587.73
248696.86
263285.61
262886.02
250087.0
256791.97
249016.8
253484.15
244236.92
261321.58
258740.29
255289.04
249837.0
257620.88
261163.55
261016.06
258926.72
249407.2
257030.04
258177.12
189926.88
249587.0
260123.17
245604.52
191518.79
259933.41
260294.97
258545.0
254646.48
192344.32
260783.02
249138.96
257363.29
243777.2
254388.3
243793.3
247508.63
245273.54
248928.2
265152.75
250769.05
259568.51
256836.0
259219.02
244955.04
250340.05
259484.33
258874.27
249312.49
246709.18
242357.46
250293.02
250278.12
245022.87
250544.61
256782.66
246238.0
253056.61
258999.02
251163.4
255117.6
250393.3
246876.05
248598.52
249974.1
258505.86
255404.05
192622.34
244500.56
190690.2
256643.52
251614.83
252542.89
245639.36
278054.86
255720.54
253162.46
185322.01
244248.05
251663.55
244622.34
254306.97
249194.46
246313.56
256799.55
252876.23
247598.76
247587.06
247587.06
247587.05
247587.05
247587.05
247587.05
247587.04
247587.03
247587.03
247587.03
247587.03
247587.02
247587.02
247587.02
247587.02
247587.02
247587.02
247587.01
247587.01
247587.01
247587.01
247587.01
247587.01
247587.0
247587.0
247587.0
247587.0
247587.0
247587.0
247587.0
247587.0
247587.0
252828.3
264095.92
247506.25
247506.25
250310.59
259853.22
245156.59
242317.5
259000.35
251410.09
258068.75
257888.69
181801.09
242719.64
257515.54
259042.81
256270.41
244530.34
250161.44
188849.42
243270.52
184402.21
231901.27
248229.38
249764.94
252246.2
183063.52
257347.8
255716.43
251599.26
249428.85
237219.48
254981.77
181173.72
189658.29
245772.35
248357.58
188617.0
247405.86
240571.27
248950.01
187871.58
249432.11
242703.02
260342.63
246637.8
257608.05
255186.56
254565.65
256696.49
249955.47
244187.96
252620.31
254234.73
254410.79
188402.97
251840.22
249532.34
250362.51
251734.0
256552.06
248127.52
242687.32
256488.75
252299.71
249285.52
241476.57
245823.09
172099.67
257277.86
255706.28
246849.16
196932.16
249083.72
260368.23
254811.59
259694.6
255920.49
249682.47
251948.87
181801.21
255155.12
249489.26
245715.69
258464.02
244328.69
243104.57
185455.76
253656.04
249468.69
242711.96
254352.49
248919.76
251511.61
256024.2
250632.39
252482.19
244675.07
253595.02
245118.02
239985.65
242586.08
251886.35
303927.29
256963.84
246426.32
253807.7
239638.0
253191.8
251459.54
246661.09
255500.71
246359.23
241468.04
201813.97
249255.68
252122.58
250028.64
258351.84
184587.69
243337.83
252942.57
184557.51
248042.14
255033.05
240479.0
241628.23
248394.6
258105.89
258082.53
254939.54
245767.91
246106.46
251352.85
241789.51
254215.45
244014.93
245609.16
245609.03
279555.12
241158.21
248848.99
249006.14
241584.59
254032.21
240430.49
253108.1
245609.16
242762.59
251962.37
242449.6
248485.7
235441.86
239882.29
251179.56
235778.94
256419.25
245066.26
255680.55
241539.39
244369.31
179643.0
248317.17
243848.82
180312.77
255470.31
244251.58
244088.56
253054.02
251996.98
249471.35
242040.72
253551.87
243132.53
243928.16
245811.63
252848.79
255544.75
252219.39
254183.99
242476.0
251035.64
181514.34
238880.21
251874.29
246739.31
252637.74
240167.41
240014.57
261371.47
255237.98
253721.07
257624.89
235437.49
250199.95
254327.98
252926.53
241061.08
182829.71
181945.34
243754.0
242195.37
255729.78
240099.05
256249.13
250947.21
240680.89
254288.76
239074.5
239874.51
243793.23
243793.21
243793.11
243793.01
243781.4
182048.8
243219.16
248398.8
243715.41
241657.16
234153.01
245926.29
251006.08
251305.34
179731.64
238359.71
240638.0
250832.89
249017.48
240764.65
245296.29
253550.16
168992.65
260214.05
248337.93
249663.75
238017.54
245746.56
246903.96
249569.53
251567.53
242655.67
258666.9
237955.41
251225.03
179326.29
251337.21
252387.17
249775.0
239308.08
250038.12
238320.5
253346.63
243451.5
241304.01
250805.91
242875.36
245504.94
246478.37
233370.06
247444.87
239884.43
243590.91
244514.87
243433.73
256886.44
250173.11
187066.13
240457.66
237143.58
181856.73
243808.84
237137.5
234784.53
180533.14
242330.3
247168.0
242019.62
238300.55
238967.27
261708.89
234981.51
245397.38
242897.06
240898.94
244641.56
234494.02
249954.28
179027.65
256280.31
244446.61
236640.89
244364.06
247131.55
249743.38
179973.82
248593.97
245598.86
175523.5
243028.64
249279.21
240062.5
239364.81
249760.55
248981.87
244707.23
252841.49
239973.22
239438.82
241188.2
245374.0
240502.53
239976.47
249483.26
236574.0
236840.47
235933.0
247953.55
252775.6
251583.47
248242.66
248470.76
239414.71
176676.16
239738.17
231589.06
246526.48
240908.45
240867.08
247971.11
235431.54
249275.14
236199.52
242793.35
248053.57
179379.49
244664.02
231118.03
244420.77
241062.16
236609.03
240638.0
249097.57
242818.86
238441.26
246153.11
239471.54
239301.8
244828.79
246773.95
241016.66
242624.22
248874.41
245309.25
235570.23
236329.5
177574.33
247874.7
236303.5
233692.1
249289.17
255207.21
247824.23
247243.75
236252.58
247270.48
239556.4
245139.5
240507.14
238632.62
230653.6
241953.57
238151.73
247386.43
247001.77
247410.33
247547.01
242932.14
173563.31
235338.45
243510.18
247436.78
248471.46
238020.06
246681.33
235749.5
235578.55
235634.13
239649.42
241647.3
239638.04
239638.03
239638.0
239638.0
239638.0
239626.6
243814.29
237983.31
245434.07
233474.03
230098.19
231957.34
235593.09
239638.0
239638.0
239638.0
241444.92
252512.74
252500.74
241078.26
240624.75
238501.05
233950.0
240002.97
243216.87
236541.28
173063.96
238106.3
238080.76
237440.92
237577.89
235070.56
244580.84
237242.65
229488.62
230468.0
176727.34
238984.65
242672.92
244145.65
229453.0
239797.82
